age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,blue-collar,single,secondary,no,922,yes,no,cellular,18,may,72,1,-1,0,unknown,no
46,blue-collar,married,primary,no,147,yes,no,cellular,6,may,116,2,169,3,failure,no
34,blue-collar,married,unknown,no,553,yes,no,unknown,4,jun,729,2,-1,0,unknown,no
47,management,married,primary,no,1675,yes,no,cellular,9,feb,38,3,-1,0,unknown,no
35,services,married,secondary,no,1385,yes,no,cellular,29,jan,331,1,-1,0,unknown,no
25,services,single,secondary,no,5533,yes,no,cellular,28,jul,50,4,-1,0,unknown,no
52,blue-collar,married,secondary,no,3622,yes,yes,unknown,23,may,40,7,-1,0,unknown,no
32,technician,married,secondary,no,1026,no,no,cellular,28,aug,94,3,-1,0,unknown,no
49,technician,married,secondary,no,148,no,no,unknown,19,jun,13,1,-1,0,unknown,no
56,management,married,tertiary,no,25290,no,no,cellular,31,jul,81,12,-1,0,unknown,no
50,housemaid,divorced,primary,no,120,yes,no,cellular,21,jul,99,1,-1,0,unknown,no
48,technician,married,secondary,no,7373,yes,no,unknown,14,may,126,1,-1,0,unknown,no
44,technician,married,secondary,no,561,yes,no,unknown,30,may,613,2,-1,0,unknown,no
49,blue-collar,married,primary,no,3103,no,no,cellular,9,feb,26,5,-1,0,unknown,no
55,entrepreneur,married,tertiary,no,22,no,yes,cellular,8,jul,215,1,-1,0,unknown,no
25,self-employed,single,tertiary,no,42,yes,no,cellular,3,mar,320,1,-1,0,unknown,yes
58,services,married,secondary,no,10,yes,yes,cellular,30,jul,95,5,-1,0,unknown,no
57,retired,married,primary,no,177,no,yes,cellular,21,jul,91,4,-1,0,unknown,no
36,admin.,single,tertiary,no,5007,yes,no,cellular,8,oct,135,3,331,4,failure,no
31,services,married,secondary,no,3181,yes,no,unknown,29,may,128,7,-1,0,unknown,no
36,technician,married,secondary,no,432,yes,no,cellular,29,aug,65,2,-1,0,unknown,no
46,technician,married,tertiary,no,43,yes,no,telephone,30,jan,162,3,2,7,other,no
34,technician,married,secondary,no,2467,no,no,cellular,3,feb,368,1,-1,0,unknown,no
46,housemaid,married,primary,no,103,no,no,unknown,9,jun,186,1,-1,0,unknown,no
38,technician,single,tertiary,no,103,no,no,cellular,19,aug,490,4,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,221,yes,no,unknown,20,may,189,1,-1,0,unknown,no
43,unemployed,married,primary,no,9,yes,yes,cellular,6,may,472,1,-1,0,unknown,no
37,services,married,secondary,no,2915,no,no,cellular,26,may,314,2,-1,0,unknown,no
43,housemaid,married,secondary,no,618,no,no,unknown,17,jun,89,4,-1,0,unknown,no
27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,825,1,-1,0,unknown,no
38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,no
36,services,single,secondary,no,1405,yes,no,cellular,14,apr,283,3,-1,0,unknown,no
60,retired,married,secondary,no,0,no,no,cellular,25,aug,87,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,548,no,no,cellular,22,aug,511,4,-1,0,unknown,no
45,management,married,tertiary,no,96,yes,no,cellular,20,nov,167,1,127,1,failure,no
31,blue-collar,married,primary,no,48,yes,no,cellular,28,jul,209,4,-1,0,unknown,no
57,services,married,secondary,no,6,no,no,cellular,21,nov,1182,1,-1,0,unknown,no
79,retired,divorced,primary,no,1910,no,no,telephone,24,feb,98,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,76,yes,no,unknown,4,jun,1141,4,-1,0,unknown,yes
35,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no
21,student,single,secondary,no,491,no,no,cellular,6,aug,161,1,-1,0,unknown,no
28,services,married,secondary,no,4,yes,no,unknown,27,jun,133,5,-1,0,unknown,no
32,admin.,married,secondary,no,200,no,no,cellular,3,aug,172,3,-1,0,unknown,no
53,self-employed,married,secondary,no,468,yes,no,unknown,8,may,89,5,-1,0,unknown,no
49,blue-collar,married,secondary,no,457,yes,yes,unknown,28,may,189,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no
37,management,single,tertiary,yes,-25,no,no,unknown,17,jun,136,2,-1,0,unknown,no
35,technician,single,secondary,no,1,no,no,unknown,30,may,66,4,-1,0,unknown,no
52,technician,married,secondary,no,981,no,no,cellular,25,aug,43,4,-1,0,unknown,no
59,retired,married,primary,no,824,yes,no,telephone,28,jul,81,3,-1,0,unknown,no
42,blue-collar,married,primary,no,869,yes,yes,cellular,11,may,718,2,-1,0,unknown,no
23,admin.,single,secondary,no,345,yes,no,unknown,27,may,330,2,-1,0,unknown,no
54,entrepreneur,married,secondary,no,0,no,no,unknown,9,jun,96,1,-1,0,unknown,no
34,management,single,tertiary,no,220,yes,no,telephone,8,may,63,1,-1,0,unknown,no
34,self-employed,divorced,secondary,no,172,yes,no,cellular,18,nov,65,1,-1,0,unknown,no
42,self-employed,married,tertiary,no,2821,no,no,unknown,11,jun,203,2,-1,0,unknown,no
31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19,may,147,1,-1,0,unknown,no
41,management,married,tertiary,no,3348,no,no,cellular,4,aug,74,1,-1,0,unknown,no
40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,1,147,5,failure,yes
36,management,married,tertiary,no,531,yes,no,unknown,17,jun,187,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,131,yes,no,unknown,9,may,137,2,-1,0,unknown,no
56,retired,married,secondary,no,74,yes,no,unknown,26,may,152,2,-1,0,unknown,no
25,admin.,married,secondary,no,16,yes,no,unknown,16,may,129,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,3169,no,no,cellular,21,nov,39,1,-1,0,unknown,no
36,housemaid,married,secondary,no,205,yes,no,telephone,18,nov,176,4,-1,0,unknown,no
33,blue-collar,single,secondary,no,179,no,no,cellular,14,jul,244,7,-1,0,unknown,no
28,blue-collar,single,secondary,no,-46,yes,no,cellular,2,mar,525,1,89,11,failure,yes
38,technician,married,tertiary,no,1,yes,no,cellular,6,may,250,2,-1,0,unknown,no
47,management,married,tertiary,no,509,no,yes,cellular,21,aug,898,4,-1,0,unknown,no
31,management,single,tertiary,no,1494,no,no,cellular,13,aug,275,12,-1,0,unknown,no
58,technician,married,secondary,no,-942,yes,no,cellular,17,nov,131,1,-1,0,unknown,no
58,retired,married,tertiary,no,324,no,no,unknown,20,jun,13,4,-1,0,unknown,no
53,management,married,tertiary,no,1313,no,no,cellular,4,aug,136,2,-1,0,unknown,no
59,blue-collar,divorced,primary,no,153,no,no,cellular,5,aug,268,2,-1,0,unknown,no
45,self-employed,divorced,tertiary,yes,75,yes,yes,cellular,4,feb,236,1,-1,0,unknown,no
24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,unknown,yes
32,services,married,secondary,no,-632,yes,yes,cellular,20,apr,18,5,-1,0,unknown,no
44,blue-collar,married,primary,no,279,yes,no,cellular,17,apr,85,1,339,6,other,no
28,blue-collar,married,secondary,no,708,yes,no,unknown,6,jun,339,5,-1,0,unknown,no
32,technician,single,secondary,no,0,no,no,cellular,22,aug,114,2,-1,0,unknown,no
29,technician,single,secondary,no,6,no,no,cellular,25,may,315,1,-1,0,unknown,yes
34,admin.,single,secondary,no,713,no,no,cellular,5,feb,124,2,-1,0,unknown,no
30,services,single,secondary,no,1510,yes,no,cellular,18,nov,191,1,-1,0,unknown,no
57,blue-collar,married,secondary,no,621,yes,no,cellular,17,apr,778,3,-1,0,unknown,no
58,admin.,divorced,secondary,no,1947,no,no,telephone,26,oct,228,1,-1,0,unknown,yes
39,technician,single,secondary,no,709,yes,no,cellular,10,jul,441,1,-1,0,unknown,no
39,technician,single,secondary,no,681,yes,no,unknown,5,jun,170,1,-1,0,unknown,no
30,technician,married,secondary,no,671,no,no,cellular,11,aug,96,2,-1,0,unknown,no
31,management,single,secondary,yes,20,yes,no,cellular,28,jul,141,5,-1,0,unknown,no
50,services,married,secondary,no,57435,yes,no,cellular,21,nov,319,3,-1,0,unknown,no
49,technician,married,tertiary,no,0,no,yes,cellular,28,jul,67,5,252,1,failure,no
59,management,married,primary,no,3831,no,no,telephone,30,jul,87,4,-1,0,unknown,no
29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,success,yes
45,admin.,married,secondary,no,142,yes,yes,unknown,29,may,110,3,-1,0,unknown,no
55,housemaid,married,tertiary,no,4235,no,no,cellular,7,aug,973,4,-1,0,unknown,no
52,technician,married,secondary,no,195,yes,no,cellular,17,dec,110,2,205,3,failure,no
46,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,may,277,2,-1,0,unknown,no
62,management,married,tertiary,no,1456,no,no,cellular,10,may,522,6,-1,0,unknown,no
28,technician,married,secondary,no,272,no,yes,cellular,16,jul,183,1,-1,0,unknown,no
46,technician,married,secondary,no,0,no,no,cellular,30,jul,77,2,-1,0,unknown,no
30,management,single,tertiary,no,464,no,no,cellular,28,jan,80,1,-1,0,unknown,no
46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,77,4,-1,0,unknown,no
38,technician,married,secondary,yes,9,yes,no,unknown,9,may,129,3,-1,0,unknown,no
43,management,married,tertiary,no,228,yes,no,cellular,2,feb,84,1,-1,0,unknown,no
64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,success,yes
33,technician,married,tertiary,no,1746,yes,no,cellular,10,jul,184,1,-1,0,unknown,no
51,management,divorced,tertiary,no,0,no,yes,cellular,22,jul,176,4,-1,0,unknown,no
47,admin.,married,secondary,no,0,no,yes,cellular,10,feb,86,2,93,2,other,no
50,retired,married,primary,no,172,yes,yes,cellular,15,may,7,6,-1,0,unknown,no
38,management,divorced,tertiary,no,-199,yes,no,cellular,18,may,15,3,-1,0,unknown,no
37,management,single,secondary,no,0,yes,yes,cellular,2,apr,450,2,-1,0,unknown,no
32,services,divorced,tertiary,no,376,yes,no,unknown,20,may,102,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,426,yes,no,unknown,20,may,300,3,-1,0,unknown,no
53,technician,married,secondary,no,8417,yes,no,unknown,14,may,435,1,-1,0,unknown,no
38,blue-collar,married,primary,no,-522,yes,yes,unknown,20,jun,18,22,-1,0,unknown,no
31,management,married,tertiary,no,156,no,no,cellular,20,aug,77,2,-1,0,unknown,no
30,admin.,single,secondary,no,4925,yes,no,cellular,21,nov,86,1,-1,0,unknown,no
53,technician,married,unknown,no,253,yes,no,cellular,8,may,763,1,-1,0,unknown,no
34,unemployed,single,secondary,no,847,no,no,cellular,2,feb,684,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,4536,yes,no,cellular,21,nov,963,1,-1,0,unknown,yes
40,management,single,tertiary,no,89,yes,no,cellular,30,jul,96,6,-1,0,unknown,no
50,management,divorced,tertiary,no,3211,yes,no,cellular,6,aug,146,5,-1,0,unknown,no
34,technician,divorced,tertiary,no,1242,yes,no,unknown,29,may,578,3,-1,0,unknown,no
53,management,divorced,tertiary,no,6649,yes,no,cellular,7,jul,83,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,781,no,no,unknown,13,may,152,1,-1,0,unknown,no
32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,no
67,retired,married,primary,no,1430,no,no,cellular,11,jan,499,2,91,3,failure,yes
55,management,divorced,tertiary,no,2037,no,no,cellular,4,feb,305,2,94,3,success,yes
27,management,single,tertiary,no,2786,no,no,cellular,15,jun,270,2,377,3,success,no
45,technician,married,secondary,no,1,yes,no,cellular,17,nov,433,1,-1,0,unknown,no
40,blue-collar,married,primary,no,2635,yes,no,unknown,2,jun,20,21,-1,0,unknown,no
30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,-1,0,unknown,yes
35,admin.,married,primary,no,189,yes,no,cellular,11,may,95,1,-1,0,unknown,no
43,management,married,tertiary,yes,0,no,no,cellular,21,jul,455,2,-1,0,unknown,no
36,services,married,tertiary,no,562,no,no,cellular,25,may,90,1,-1,0,unknown,no
36,blue-collar,married,primary,no,0,yes,yes,telephone,13,may,18,1,-1,0,unknown,no
36,blue-collar,married,primary,no,828,no,no,cellular,13,may,1512,1,345,8,failure,yes
47,management,single,tertiary,no,714,yes,no,cellular,7,may,609,1,-1,0,unknown,no
50,technician,married,secondary,no,2242,no,no,cellular,17,nov,170,2,-1,0,unknown,no
32,admin.,married,primary,no,1351,yes,no,unknown,20,may,325,3,-1,0,unknown,no
51,technician,married,secondary,no,313,no,yes,cellular,8,jul,378,1,-1,0,unknown,no
37,management,married,tertiary,no,578,yes,no,cellular,8,aug,401,4,-1,0,unknown,no
33,self-employed,married,tertiary,no,-355,yes,no,unknown,23,may,911,2,-1,0,unknown,no
42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no
33,admin.,married,tertiary,no,69,no,yes,cellular,4,may,77,2,-1,0,unknown,no
53,unemployed,married,secondary,no,2248,yes,no,cellular,30,jul,122,1,-1,0,unknown,no
43,technician,divorced,secondary,no,177,yes,no,unknown,8,may,209,3,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,75,yes,no,cellular,14,jul,126,3,-1,0,unknown,no
31,management,married,tertiary,no,2937,yes,no,cellular,4,feb,173,1,-1,0,unknown,no
53,unemployed,married,primary,no,142,no,no,cellular,30,apr,168,2,-1,0,unknown,no
28,admin.,married,secondary,no,957,yes,yes,unknown,12,may,646,3,-1,0,unknown,no
39,blue-collar,married,primary,no,1005,no,no,unknown,6,jun,158,2,-1,0,unknown,no
79,retired,married,unknown,no,0,no,no,telephone,8,jul,167,1,-1,0,unknown,no
51,management,single,unknown,no,-461,yes,no,unknown,28,may,33,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,-435,yes,no,unknown,27,may,141,2,-1,0,unknown,no
52,blue-collar,divorced,secondary,no,1912,yes,yes,cellular,28,jul,123,2,-1,0,unknown,no
34,services,married,secondary,no,603,yes,yes,unknown,21,may,1409,3,-1,0,unknown,no
31,admin.,married,secondary,no,799,yes,no,cellular,7,may,556,3,-1,0,unknown,no
62,management,married,secondary,no,1128,no,no,cellular,2,sep,236,1,290,3,other,yes
51,blue-collar,married,secondary,no,22,yes,no,unknown,16,may,336,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,2308,yes,no,unknown,7,may,1062,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,1672,no,no,cellular,23,jul,438,1,-1,0,unknown,no
33,technician,married,secondary,no,1,yes,no,cellular,15,mar,261,4,-1,0,unknown,no
45,management,married,tertiary,no,3857,yes,no,cellular,11,aug,425,2,190,1,failure,no
33,technician,married,secondary,no,83,no,no,cellular,7,aug,165,2,-1,0,unknown,no
42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown,no
48,technician,married,secondary,no,1548,no,no,cellular,28,aug,143,5,-1,0,unknown,no
37,admin.,married,secondary,no,1396,yes,no,cellular,22,jul,199,2,-1,0,unknown,no
27,admin.,single,secondary,no,585,no,no,unknown,3,jul,269,3,-1,0,unknown,no
57,housemaid,divorced,primary,no,3819,no,no,telephone,30,jul,1001,2,-1,0,unknown,no
35,self-employed,married,tertiary,no,844,yes,no,unknown,8,may,60,1,-1,0,unknown,no
34,technician,married,secondary,no,0,yes,no,cellular,15,jul,144,1,-1,0,unknown,no
50,technician,divorced,secondary,no,75,yes,no,cellular,6,aug,101,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,2671,yes,yes,unknown,4,jun,423,2,-1,0,unknown,no
29,admin.,divorced,secondary,no,0,no,no,unknown,9,may,393,1,-1,0,unknown,no
31,blue-collar,single,secondary,yes,-535,yes,no,cellular,25,jul,163,1,-1,0,unknown,no
32,entrepreneur,divorced,secondary,no,1121,yes,yes,cellular,16,apr,211,3,-1,0,unknown,no
21,blue-collar,single,secondary,no,-273,yes,yes,unknown,13,may,340,1,-1,0,unknown,no
38,blue-collar,married,primary,no,315,yes,no,unknown,27,may,173,3,-1,0,unknown,no
61,retired,married,unknown,no,209,no,no,cellular,16,nov,1011,1,94,4,success,no
33,technician,married,secondary,no,2099,yes,yes,unknown,29,may,42,3,-1,0,unknown,no
69,housemaid,married,primary,no,1080,no,no,cellular,22,apr,164,2,-1,0,unknown,no
35,technician,divorced,tertiary,no,1242,yes,no,cellular,29,jan,141,1,245,3,failure,no
29,management,married,secondary,no,-559,yes,yes,unknown,21,may,485,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,794,yes,no,telephone,24,jul,747,1,-1,0,unknown,no
53,unemployed,divorced,secondary,no,468,no,no,cellular,22,aug,153,6,-1,0,unknown,no
53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230,3,-1,0,unknown,yes
51,technician,divorced,secondary,yes,-113,no,yes,cellular,22,jul,314,4,-1,0,unknown,no
53,admin.,married,primary,no,228,yes,no,unknown,16,may,97,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,751,no,no,cellular,11,aug,176,4,-1,0,unknown,no
37,admin.,single,secondary,no,728,no,no,cellular,3,feb,129,1,174,2,other,yes
35,blue-collar,single,primary,no,109,yes,no,unknown,7,may,83,2,-1,0,unknown,no
44,services,married,tertiary,no,510,yes,no,unknown,5,may,421,4,-1,0,unknown,no
45,blue-collar,married,secondary,no,3092,yes,yes,cellular,12,may,180,2,-1,0,unknown,no
55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,3,-1,0,unknown,yes
30,self-employed,single,tertiary,no,166,no,no,cellular,30,jul,151,4,-1,0,unknown,no
42,blue-collar,married,secondary,no,2913,no,no,cellular,3,jun,705,1,195,1,failure,yes
33,technician,single,secondary,no,2583,no,no,cellular,6,feb,129,1,-1,0,unknown,no
31,management,single,tertiary,no,47,no,no,cellular,22,aug,361,4,-1,0,unknown,no
48,blue-collar,married,primary,no,134,yes,no,unknown,28,may,315,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,2378,yes,yes,cellular,18,jul,800,6,-1,0,unknown,no
43,management,divorced,secondary,no,0,no,no,cellular,7,jul,75,3,-1,0,unknown,no
54,admin.,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,yes
63,retired,married,secondary,no,2747,no,no,cellular,23,jun,206,1,-1,0,unknown,no
31,management,single,tertiary,no,58,no,no,cellular,29,aug,207,2,-1,0,unknown,no
61,unknown,married,tertiary,no,50,no,no,unknown,19,jun,216,2,-1,0,unknown,no
58,self-employed,married,secondary,no,0,yes,no,telephone,3,feb,702,3,264,9,failure,no
27,student,single,unknown,no,2183,no,no,cellular,5,feb,219,3,-1,0,unknown,no
29,technician,single,secondary,no,404,yes,no,unknown,29,may,286,2,-1,0,unknown,no
28,unemployed,married,secondary,no,455,no,no,cellular,8,jul,286,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,4053,no,no,cellular,19,nov,113,1,166,2,failure,no
47,housemaid,married,tertiary,no,228,yes,no,cellular,17,nov,80,1,118,1,failure,no
37,admin.,married,secondary,no,1283,yes,no,unknown,20,may,209,1,-1,0,unknown,no
46,blue-collar,divorced,secondary,no,931,no,yes,cellular,20,nov,90,2,-1,0,unknown,no
52,services,divorced,primary,no,130,yes,no,unknown,29,may,103,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,238,yes,yes,cellular,13,mar,3076,1,-1,0,unknown,yes
46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,yes
46,technician,single,secondary,no,1758,yes,no,cellular,18,nov,109,1,-1,0,unknown,no
32,entrepreneur,married,tertiary,no,598,no,no,cellular,18,aug,135,6,-1,0,unknown,no
38,technician,single,tertiary,no,2496,no,no,unknown,17,jun,193,1,-1,0,unknown,no
47,management,married,secondary,no,-1854,yes,yes,cellular,12,aug,388,2,-1,0,unknown,no
58,admin.,married,secondary,no,169,no,no,cellular,13,may,336,3,87,5,success,yes
31,technician,married,secondary,no,171,no,no,cellular,27,aug,81,3,-1,0,unknown,no
54,housemaid,married,primary,no,3304,no,yes,cellular,25,jul,90,7,-1,0,unknown,no
50,entrepreneur,married,primary,no,1327,no,yes,cellular,24,jul,325,1,-1,0,unknown,no
35,management,single,unknown,no,121,yes,no,cellular,5,may,245,5,-1,0,unknown,no
31,technician,married,tertiary,no,702,no,yes,cellular,29,jan,157,3,182,29,failure,no
44,services,married,secondary,no,1872,yes,no,cellular,6,may,175,1,322,3,failure,no
31,management,married,tertiary,yes,-1038,yes,no,cellular,16,jul,255,2,-1,0,unknown,no
47,management,married,tertiary,no,296,yes,no,cellular,8,may,500,1,-1,0,unknown,no
42,services,married,primary,no,91,yes,no,unknown,29,may,87,7,-1,0,unknown,no
42,services,married,primary,no,2557,yes,no,unknown,23,may,28,3,-1,0,unknown,no
34,management,married,tertiary,no,118,no,yes,telephone,17,jul,171,3,-1,0,unknown,no
27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,81,no,yes,cellular,21,nov,64,1,-1,0,unknown,no
